,ProbeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,diffexpressed
671,207735_at,-1.809191052,6.259706656,-6.541077301,5.08E-10,2.83E-08,12.44571035,RNF125,DOWN
672,212556_at,1.19514532,8.387362716,6.537956267,5.17E-10,2.87E-08,12.42913285,SCRIB,UP
673,214681_at,-1.416231805,7.408066052,-6.536333043,5.21E-10,2.89E-08,12.42051302,GK,DOWN
674,228306_at,1.098765676,7.024759439,6.535898741,5.23E-10,2.90E-08,12.41820698,CNIH4,UP
675,225520_at,1.685917343,6.3921021,6.534533806,5.27E-10,2.91E-08,12.41096012,MTHFD1L,UP
676,238021_s_at,3.100098251,6.741089563,6.532424672,5.33E-10,2.94E-08,12.39976397,CRNDE,UP
677,205339_at,1.396319303,6.06019023,6.53129286,5.36E-10,2.96E-08,12.39375681,STIL,UP
678,221827_at,1.13177588,9.622522454,6.527064404,5.49E-10,3.02E-08,12.37131989,RBCK1,UP
679,222680_s_at,1.993206684,6.802360054,6.526516698,5.50E-10,3.03E-08,12.36841435,DTL,UP
680,211762_s_at,1.776576307,9.401186533,6.525923368,5.52E-10,3.04E-08,12.36526696,KPNA2,UP
681,204484_at,1.097302864,8.271338788,6.524048672,5.58E-10,3.06E-08,12.35532359,PIK3C2B,UP
682,201088_at,1.610831352,9.771526138,6.522028639,5.64E-10,3.09E-08,12.3446114,KPNA2,UP
683,231070_at,-1.745293647,5.302203043,-6.521071246,5.67E-10,3.11E-08,12.33953511,IYD,DOWN
684,218663_at,2.379024428,5.902590211,6.516429317,5.82E-10,3.18E-08,12.31492944,NCAPG,UP
685,214430_at,1.218122865,8.302908914,6.514890574,5.87E-10,3.20E-08,12.30677544,GLA,UP
686,201329_s_at,-1.284875675,9.066192747,-6.512052142,5.96E-10,3.24E-08,12.29173745,ETS2,DOWN
687,209355_s_at,-1.353953936,10.06258111,-6.505051384,6.19E-10,3.35E-08,12.25466548,PLPP3,DOWN
688,230792_at,-1.147735221,6.457570867,-6.500398588,6.35E-10,3.43E-08,12.23004113,FAAH2,DOWN
689,202733_at,1.576261492,8.341231475,6.499841997,6.37E-10,3.43E-08,12.22709619,P4HA2,UP
690,212021_s_at,1.5277854,5.984122987,6.498337399,6.42E-10,3.46E-08,12.21913615,MKI67,UP
691,224244_s_at,-2.699592981,9.021566722,-6.498029928,6.43E-10,3.46E-08,12.21750963,APOA5,DOWN
692,202085_at,-1.148177914,9.27095542,-6.49473861,6.55E-10,3.51E-08,12.20010165,TJP2,DOWN
693,242541_at,-1.361595925,5.513143772,-6.493988966,6.58E-10,3.52E-08,12.19613753,ABCA9,DOWN
694,219377_at,-1.39813606,7.454133123,-6.487497466,6.82E-10,3.62E-08,12.16182277,GAREM1,DOWN
695,211920_at,-1.027512942,5.638280811,-6.485952657,6.87E-10,3.64E-08,12.15365999,CFB,DOWN
696,219372_at,1.197435358,6.354779815,6.483350998,6.97E-10,3.69E-08,12.13991565,IFT81,UP
697,204835_at,1.155834608,6.46369671,6.481748782,7.03E-10,3.71E-08,12.13145305,POLA1,UP
698,211340_s_at,1.589784094,7.918320507,6.481813023,7.03E-10,3.71E-08,12.13179234,MCAM,UP
699,219544_at,1.154784072,4.933359501,6.479171971,7.13E-10,3.76E-08,12.11784565,BORA,UP
700,203846_at,1.011330831,6.425309671,6.474306276,7.33E-10,3.85E-08,12.09216082,TRIM32,UP
701,235004_at,2.600929148,6.682999615,6.472442244,7.40E-10,3.89E-08,12.08232434,RBM24,UP
702,211963_s_at,1.026972698,10.38549566,6.47189433,7.42E-10,3.89E-08,12.07943335,ARPC5,UP
703,209960_at,-2.552696243,5.175256465,-6.471419048,7.44E-10,3.90E-08,12.07692573,HGF,DOWN
704,203336_s_at,1.181554719,8.010704604,6.464659652,7.72E-10,4.04E-08,12.04127543,ITGB1BP1,UP
705,206734_at,1.179542817,7.0852879,6.463468575,7.77E-10,4.06E-08,12.03499597,JRKL,UP
706,213684_s_at,-1.676917741,5.250931877,-6.463375237,7.78E-10,4.06E-08,12.03450391,PDLIM5,DOWN
707,200798_x_at,-1.470339022,10.10575206,-6.456948705,8.05E-10,4.19E-08,12.00063587,MCL1,DOWN
708,230560_at,2.104209607,6.186573354,6.451365187,8.30E-10,4.31E-08,11.97122822,STXBP6,UP
709,226129_at,1.414379415,8.300896669,6.447651113,8.47E-10,4.38E-08,11.95167581,FAM83H,UP
710,239413_at,1.205815373,5.334847883,6.446697298,8.52E-10,4.40E-08,11.94665571,CEP152,UP
711,225275_at,2.594623486,6.858487673,6.446349022,8.53E-10,4.40E-08,11.94482279,EDIL3,UP
712,205436_s_at,1.366413617,8.146317702,6.446046791,8.55E-10,4.41E-08,11.94323225,H2AX,UP
713,229359_at,1.114407902,5.277475585,6.443409994,8.67E-10,4.46E-08,11.92935772,ASXL2,UP
714,225578_at,1.312793273,7.376387164,6.441056468,8.78E-10,4.52E-08,11.91697684,MZT1,UP
715,211699_x_at,-2.083312356,9.283741692,-6.440628391,8.80E-10,4.52E-08,11.91472523,HBA1,DOWN
716,211699_x_at,-2.083312356,9.283741692,-6.440628391,8.80E-10,4.52E-08,11.91472523,HBA2,DOWN
717,202633_at,1.075373655,8.02412628,6.439577598,8.85E-10,4.54E-08,11.90919865,TOPBP1,UP
718,224707_at,1.013977177,10.08522069,6.439101254,8.88E-10,4.55E-08,11.90669354,CYSTM1,UP
719,210063_at,-1.312636066,7.410825872,-6.434686653,9.09E-10,4.65E-08,11.88348271,SARDH,DOWN
720,235504_at,-1.641663299,4.884913615,-6.433470864,9.15E-10,4.68E-08,11.87709222,GREM2,DOWN
721,205392_s_at,-1.6529129,8.80974129,-6.427304233,9.47E-10,4.80E-08,11.84469093,CCL14,DOWN
722,205392_s_at,-1.6529129,8.80974129,-6.427304233,9.47E-10,4.80E-08,11.84469093,CCL15-CCL14,DOWN
723,213478_at,-1.550502704,6.053868085,-6.427430417,9.46E-10,4.80E-08,11.84535374,KAZN,DOWN
724,228729_at,2.135848641,5.717346511,6.427375972,9.46E-10,4.80E-08,11.84506776,CCNB1,UP
725,222529_at,-1.503131066,6.472690818,-6.426046591,9.53E-10,4.83E-08,11.83808539,SLC25A37,DOWN
726,206867_at,-1.576751191,8.570395863,-6.422769259,9.70E-10,4.90E-08,11.82087573,GCKR,DOWN
727,209220_at,4.445235127,8.977666568,6.422452367,9.72E-10,4.90E-08,11.81921199,GPC3,UP
728,1555434_a_at,-1.952501693,7.082752476,-6.419702429,9.87E-10,4.97E-08,11.8047766,SLC39A14,DOWN
729,218543_s_at,1.159819873,8.502145976,6.419585403,9.87E-10,4.97E-08,11.80416238,PARP12,UP
730,237127_at,-1.916803708,5.061185448,-6.419376753,9.88E-10,4.97E-08,11.80306728,NA,DOWN
731,223274_at,1.430324994,6.054586171,6.418094285,9.95E-10,5.00E-08,11.79633675,TCF19,UP
732,215990_s_at,-1.202183051,7.081541149,-6.417321573,9.99E-10,5.01E-08,11.79228189,BCL6,DOWN
733,233887_at,-1.558013985,4.940776137,-6.416280528,1.01E-09,5.04E-08,11.78681945,ADGRG6,DOWN
734,209035_at,2.248288747,8.029162412,6.414731388,1.01E-09,5.06E-08,11.77869205,MDK,UP
735,231683_at,-2.334451717,6.241240446,-6.414623763,1.01E-09,5.06E-08,11.77812746,GLYAT,DOWN
736,204240_s_at,1.488218488,6.442032049,6.414409213,1.02E-09,5.06E-08,11.77700196,SMC2,UP
737,235253_at,1.066282816,6.209626762,6.413280859,1.02E-09,5.09E-08,11.77108317,RAD1,UP
738,212143_s_at,-2.158506665,8.674186499,-6.413080594,1.02E-09,5.09E-08,11.77003275,IGFBP3,DOWN
739,213596_at,-1.346319192,5.625229798,-6.411549771,1.03E-09,5.12E-08,11.76200405,CASP4,DOWN
740,202779_s_at,1.824351732,8.312909835,6.410785554,1.04E-09,5.13E-08,11.75799643,UBE2S,UP
741,212526_at,-1.545298423,4.740608251,-6.409530757,1.04E-09,5.16E-08,11.75141684,SPART,DOWN
742,209586_s_at,1.134292141,8.406024672,6.408501762,1.05E-09,5.18E-08,11.74602189,PRUNE1,UP
743,226426_at,1.009129604,8.005270795,6.408087523,1.05E-09,5.19E-08,11.74385022,ADNP,UP
744,226668_at,1.191263439,6.921208176,6.406064173,1.06E-09,5.24E-08,11.73324401,WDSUB1,UP
745,227646_at,1.810257184,5.603874778,6.405792609,1.06E-09,5.24E-08,11.73182066,EBF1,UP
746,222528_s_at,-1.259110626,5.78055971,-6.404655247,1.07E-09,5.27E-08,11.72585984,SLC25A37,DOWN
747,243706_at,-1.891136582,6.748432197,-6.403588665,1.08E-09,5.30E-08,11.7202706,CDO1,DOWN
748,1555411_a_at,-1.125322546,8.232043299,-6.402068858,1.09E-09,5.33E-08,11.71230736,CCNL1,DOWN
749,226463_at,1.490284257,8.65138041,6.399659059,1.10E-09,5.38E-08,11.6996834,ATP6V1C1,UP
750,226859_at,-1.465162613,8.262429334,-6.395838071,1.12E-09,5.47E-08,11.67967314,DNAJC25,DOWN
751,238756_at,1.914505167,6.691072306,6.393844675,1.14E-09,5.52E-08,11.66923696,GAS2L3,UP
752,204033_at,1.827935781,6.2016039,6.392971551,1.14E-09,5.54E-08,11.66466648,TRIP13,UP
753,210862_s_at,-1.279392233,5.601323277,-6.379574035,1.23E-09,5.91E-08,11.59458674,SARDH,DOWN
754,201577_at,1.297601349,10.34376659,6.376918936,1.24E-09,5.97E-08,11.58070985,NME1,UP
755,221803_s_at,-1.194976328,7.738782016,-6.369691668,1.29E-09,6.19E-08,11.54295562,NRBF2,DOWN
756,213646_x_at,1.05595092,12.14421045,6.368994913,1.30E-09,6.21E-08,11.53931735,TUBA1A,UP
757,213646_x_at,1.05595092,12.14421045,6.368994913,1.30E-09,6.21E-08,11.53931735,TUBA1B,UP
758,215498_s_at,-1.104066056,7.634243415,-6.36874368,1.30E-09,6.21E-08,11.53800554,MAP2K3,DOWN
759,208794_s_at,1.084986448,8.192682369,6.367556894,1.31E-09,6.24E-08,11.53180922,SMARCA4,UP
760,205355_at,-1.739443323,8.722818856,-6.363327887,1.34E-09,6.38E-08,11.50973533,ACADSB,DOWN
761,214696_at,-1.257054692,7.045569109,-6.363013116,1.34E-09,6.38E-08,11.50809272,MIR22HG,DOWN
762,1554572_a_at,1.132665225,6.998462403,6.360453987,1.36E-09,6.45E-08,11.49474008,SUV39H2,UP
763,209408_at,1.815819622,6.764450095,6.360019138,1.36E-09,6.45E-08,11.49247154,KIF2C,UP
764,214805_at,-1.459735572,6.236251429,-6.355425807,1.40E-09,6.58E-08,11.46851506,EIF4A1,DOWN
765,222396_at,1.028748836,7.402080158,6.352231504,1.42E-09,6.68E-08,11.45186189,JPT1,UP
766,210054_at,1.082083613,6.377663248,6.349462213,1.44E-09,6.76E-08,11.43742892,HAUS3,UP
767,228899_at,1.401479001,7.213959334,6.345612855,1.47E-09,6.87E-08,11.41737372,NA,UP
768,212765_at,1.248660046,7.96314317,6.343949333,1.49E-09,6.92E-08,11.40870922,CAMSAP2,UP
769,226901_at,1.246185596,8.724713217,6.343279086,1.49E-09,6.94E-08,11.40521865,C17orf58,UP
770,209627_s_at,1.440612267,5.849984275,6.342658218,1.50E-09,6.95E-08,11.40198545,OSBPL3,UP
771,205046_at,1.61963614,5.286440095,6.340737509,1.51E-09,7.02E-08,11.39198458,CENPE,UP
772,210720_s_at,1.116553259,7.536675155,6.339732862,1.52E-09,7.05E-08,11.38675431,NECAB3,UP
773,243929_at,-1.16761034,3.701344699,-6.338276543,1.53E-09,7.10E-08,11.37917358,NA,DOWN
774,230100_x_at,1.300903097,5.856685828,6.337976348,1.54E-09,7.11E-08,11.37761108,PAK1,UP
775,236495_at,-1.748476629,4.15669415,-6.337670643,1.54E-09,7.11E-08,11.37601996,NA,DOWN
776,218503_at,1.085098637,6.428161528,6.332977075,1.58E-09,7.27E-08,11.35159734,FOCAD,UP
777,207008_at,-1.192995385,3.867902661,-6.329346427,1.61E-09,7.39E-08,11.33271371,CXCR2,DOWN
778,209458_x_at,-2.056651007,9.439365759,-6.328592769,1.62E-09,7.41E-08,11.32879469,HBA1,DOWN
779,209458_x_at,-2.056651007,9.439365759,-6.328592769,1.62E-09,7.41E-08,11.32879469,HBA2,DOWN
780,204018_x_at,-1.992862512,9.439150618,-6.326472176,1.63E-09,7.49E-08,11.31776929,HBA1,DOWN
781,204018_x_at,-1.992862512,9.439150618,-6.326472176,1.63E-09,7.49E-08,11.31776929,HBA2,DOWN
782,205661_s_at,1.123503096,7.360870714,6.324750251,1.65E-09,7.53E-08,11.30881842,FLAD1,UP
783,202589_at,2.041926862,8.569224351,6.318989607,1.70E-09,7.75E-08,11.27888526,TYMS,UP
784,224632_at,1.163391569,8.087236209,6.318353614,1.71E-09,7.77E-08,11.27558165,GPATCH4,UP
785,233604_at,-2.70587676,5.434211871,-6.316259488,1.73E-09,7.84E-08,11.26470544,C3orf85,DOWN
786,212055_at,1.419463909,7.818777602,6.311419227,1.77E-09,8.01E-08,11.23957579,TPGS2,UP
787,209712_at,-1.086769861,8.101718069,-6.308796948,1.80E-09,8.11E-08,11.22596676,SLC35D1,DOWN
788,228325_at,-2.044386146,7.413692355,-6.304078504,1.84E-09,8.30E-08,11.20148851,SPIDR,DOWN
789,228468_at,1.179873195,5.361116777,6.303148358,1.85E-09,8.33E-08,11.19666454,MASTL,UP
790,227179_at,1.286829313,6.735376068,6.297746303,1.91E-09,8.56E-08,11.16865745,STAU2,UP
791,235158_at,1.126476549,7.567310989,6.296099549,1.92E-09,8.62E-08,11.16012297,TMEM209,UP
792,208034_s_at,-1.813533497,6.938037856,-6.295161701,1.93E-09,8.64E-08,11.15526313,PROZ,DOWN
793,208813_at,-1.520337722,10.40824975,-6.291880126,1.97E-09,8.77E-08,11.13826209,GOT1,DOWN
794,218434_s_at,1.211619466,6.562527594,6.29037879,1.98E-09,8.82E-08,11.13048598,AACS,UP
795,204141_at,1.415990734,10.8066046,6.290002427,1.99E-09,8.83E-08,11.12853682,TUBB2A,UP
796,214663_at,1.185480603,5.510265665,6.289524646,1.99E-09,8.84E-08,11.12606253,DSTYK,UP
797,215563_s_at,-1.418511055,5.508988977,-6.288249056,2.01E-09,8.88E-08,11.11945722,MST1L,DOWN
798,44783_s_at,1.485852691,7.55740653,6.283614897,2.06E-09,9.08E-08,11.09546793,HEY1,UP
799,220432_s_at,-3.51204764,6.430285314,-6.282276892,2.07E-09,9.13E-08,11.08854376,CYP39A1,DOWN
800,1555278_a_at,1.08715757,7.183141527,6.27898833,2.11E-09,9.27E-08,11.07152962,CKAP5,UP
801,222121_at,-1.218926196,4.722928151,-6.273726609,2.17E-09,9.52E-08,11.04431916,ARHGEF26,DOWN
802,207626_s_at,-1.580307935,4.525291633,-6.270321567,2.21E-09,9.66E-08,11.02671839,SLC7A2,DOWN
803,212193_s_at,1.14081675,7.783778051,6.264850649,2.28E-09,9.89E-08,10.99845231,LARP1,UP
804,225295_at,1.934376515,6.613905979,6.264172127,2.28E-09,9.91E-08,10.9949478,SLC39A10,UP
805,221521_s_at,1.26262598,6.782390627,6.25509178,2.40E-09,1.03E-07,10.94807277,GINS2,UP
806,214142_at,-2.051894105,7.185806134,-6.253734033,2.41E-09,1.04E-07,10.94106763,ZG16,DOWN
807,225540_at,2.865185422,8.023957438,6.25128799,2.45E-09,1.05E-07,10.92845009,MAP2,UP
808,201044_x_at,-1.875143342,6.860405486,-6.25089237,2.45E-09,1.05E-07,10.92640965,DUSP1,DOWN
809,218728_s_at,1.312525562,8.622631693,6.250407319,2.46E-09,1.05E-07,10.92390809,CNIH4,UP
810,213820_s_at,-1.247149727,6.616392275,-6.248486041,2.48E-09,1.06E-07,10.9140007,STARD5,DOWN
811,213528_at,1.096059969,7.057452894,6.24596024,2.52E-09,1.08E-07,10.90097907,METTL18,UP
812,217999_s_at,-1.752901182,5.444096056,-6.245289187,2.53E-09,1.08E-07,10.89752008,PHLDA1,DOWN
813,236224_at,1.191178526,6.796451529,6.241209683,2.58E-09,1.10E-07,10.87649733,RIT1,UP
814,209785_s_at,1.952899804,7.737831412,6.239691043,2.60E-09,1.10E-07,10.86867372,PLA2G4C,UP
815,222303_at,-2.184704009,7.693840448,-6.237140585,2.64E-09,1.12E-07,10.85553732,NA,DOWN
816,243296_at,-2.515702077,8.731356698,-6.234249864,2.68E-09,1.13E-07,10.84065269,NAMPT,DOWN
817,205194_at,1.831771077,7.306700121,6.232545765,2.70E-09,1.14E-07,10.83188025,PSPH,UP
818,209116_x_at,-2.421880101,8.861175744,-6.23049077,2.73E-09,1.15E-07,10.82130359,HBB,DOWN
819,227695_at,-1.922431472,7.347787093,-6.229749227,2.75E-09,1.15E-07,10.81748758,GLYATL1,DOWN
820,209307_at,1.431336468,7.029219418,6.219168907,2.90E-09,1.22E-07,10.76307388,SWAP70,UP
821,210472_at,-1.329829776,4.771925792,-6.218679453,2.91E-09,1.22E-07,10.76055815,MT1G,DOWN
822,235737_at,-2.252083841,4.723816692,-6.216648892,2.94E-09,1.23E-07,10.75012276,TSLP,DOWN
823,230233_at,-2.009561207,8.428512323,-6.215518669,2.96E-09,1.24E-07,10.74431534,NA,DOWN
824,207469_s_at,1.869514497,8.359947155,6.214472032,2.98E-09,1.24E-07,10.73893803,PIR,UP
825,212677_s_at,1.101909167,6.689971493,6.211959485,3.02E-09,1.26E-07,10.72603181,CEP68,UP
826,206550_s_at,1.175894828,6.843554922,6.211278761,3.03E-09,1.26E-07,10.72253573,NUP155,UP
827,226030_at,-1.726890885,9.696547759,-6.210098633,3.05E-09,1.27E-07,10.71647541,ACADSB,DOWN
828,224320_s_at,1.550408462,5.438753647,6.207538733,3.09E-09,1.28E-07,10.70333217,MCM8,UP
829,215450_at,1.13893605,7.550355334,6.206153367,3.11E-09,1.29E-07,10.69622082,SNRPE,UP
830,201202_at,1.159720723,9.505041384,6.203533049,3.16E-09,1.30E-07,10.68277314,PCNA,UP
831,217232_x_at,-2.141312633,9.096318468,-6.202082558,3.18E-09,1.31E-07,10.67533074,HBB,DOWN
832,232366_at,1.18407689,5.920485511,6.201984136,3.18E-09,1.31E-07,10.67482578,KIAA0232,UP
833,202737_s_at,1.093689698,9.288455281,6.200263884,3.21E-09,1.32E-07,10.66600086,LSM4,UP
834,208975_s_at,1.080998772,8.640753016,6.195399517,3.30E-09,1.35E-07,10.64105543,KPNB1,UP
835,209044_x_at,1.118126301,9.066509193,6.194478325,3.31E-09,1.35E-07,10.63633286,SF3B4,UP
836,210253_at,1.307702394,6.473946988,6.192927806,3.34E-09,1.36E-07,10.62838504,HTATIP2,UP
837,210983_s_at,1.418110036,7.913265352,6.187528208,3.44E-09,1.40E-07,10.60071762,MCM7,UP
838,222752_s_at,1.310220472,6.70709267,6.18757782,3.44E-09,1.40E-07,10.60097175,PACC1,UP
839,225767_at,-1.835654608,7.103184019,-6.179235268,3.59E-09,1.45E-07,10.55825631,RNA45SN5,DOWN
840,221834_at,-1.331770239,7.93491503,-6.178830353,3.60E-09,1.45E-07,10.55618405,LONP2,DOWN
841,222606_at,1.212679869,7.346637653,6.178332788,3.61E-09,1.45E-07,10.55363775,ZWILCH,UP
842,222825_at,1.383752207,6.644932509,6.177356589,3.63E-09,1.46E-07,10.54864245,OTUD6B,UP
843,227249_at,1.209834662,5.934397586,6.176015306,3.65E-09,1.47E-07,10.54177984,NDE1,UP
844,204720_s_at,2.418769946,6.100464406,6.174980415,3.67E-09,1.47E-07,10.53648556,DNAJC6,UP
845,206453_s_at,-1.355810538,9.59040151,-6.174921322,3.68E-09,1.47E-07,10.53618327,NDRG2,DOWN
846,203155_at,1.012779326,7.513949463,6.174380678,3.69E-09,1.48E-07,10.5334177,SETDB1,UP
847,221572_s_at,1.111311786,6.343732277,6.173647276,3.70E-09,1.48E-07,10.52966637,SLC26A6,UP
848,216316_x_at,-1.137172255,6.384589752,-6.168889514,3.79E-09,1.52E-07,10.50533786,GK,DOWN
849,216316_x_at,-1.137172255,6.384589752,-6.168889514,3.79E-09,1.52E-07,10.50533786,GK3,DOWN
850,203218_at,1.120245723,7.639839846,6.164426929,3.89E-09,1.55E-07,10.48253018,MAPK9,UP
851,218510_x_at,-3.045836949,6.343813183,-6.164498369,3.88E-09,1.55E-07,10.48289521,RETREG1,DOWN
852,201328_at,-1.383018807,9.199140063,-6.158441258,4.01E-09,1.59E-07,10.45195565,ETS2,DOWN
853,203773_x_at,1.618627722,8.249722678,6.156796457,4.05E-09,1.61E-07,10.44355759,BLVRA,UP
854,221522_at,1.186973055,7.76639121,6.156742159,4.05E-09,1.61E-07,10.44328038,ANKRD27,UP
855,219512_at,1.070855191,6.093129315,6.155044544,4.08E-09,1.62E-07,10.43461429,DSN1,UP
856,222233_s_at,1.25530314,5.326745059,6.149204948,4.21E-09,1.66E-07,10.40481627,DCLRE1C,UP
857,205053_at,1.564346855,7.203264232,6.146601894,4.27E-09,1.68E-07,10.39153967,PRIM1,UP
858,202469_s_at,1.030825315,8.620281648,6.144898676,4.31E-09,1.69E-07,10.38285463,CPSF6,UP
859,217755_at,1.399061003,8.384453418,6.131375777,4.63E-09,1.80E-07,10.31395648,JPT1,UP
860,212371_at,1.09786261,8.452467194,6.13085011,4.64E-09,1.81E-07,10.31128032,DESI2,UP
861,224753_at,1.354510436,6.811076661,6.130846329,4.64E-09,1.81E-07,10.31126107,CDCA5,UP
862,1555175_a_at,-2.26378383,7.440015895,-6.130692854,4.65E-09,1.81E-07,10.31047977,PBLD,DOWN
863,209053_s_at,1.290399331,6.044331644,6.124006055,4.81E-09,1.86E-07,10.27645149,NSD2,UP
864,213056_at,-1.291394349,7.439339214,-6.122791549,4.84E-09,1.87E-07,10.27027372,FRMD4B,DOWN
865,227041_at,1.373484049,6.835391187,6.122058268,4.86E-09,1.88E-07,10.26654418,SESTD1,UP
866,206082_at,1.767117032,6.575039773,6.119344776,4.93E-09,1.90E-07,10.25274569,HCP5,UP
867,226962_at,1.333916046,8.274108163,6.11941271,4.93E-09,1.90E-07,10.2530911,ZBTB41,UP
868,209015_s_at,1.14172215,7.801680994,6.118912937,4.94E-09,1.90E-07,10.25055012,DNAJB6,UP
869,212185_x_at,-2.081508496,11.82436102,-6.117716387,4.97E-09,1.91E-07,10.2444671,MT2A,DOWN
870,235609_at,1.567470073,6.020095197,6.117450749,4.98E-09,1.91E-07,10.24311676,BRIP1,UP
871,210473_s_at,-1.522145875,8.581826356,-6.114083791,5.07E-09,1.94E-07,10.22600466,ADGRA3,DOWN
872,203547_at,-1.199869904,7.90100737,-6.113535561,5.09E-09,1.94E-07,10.22321896,CD4,DOWN
873,206610_s_at,-1.793896397,8.563375891,-6.112765445,5.11E-09,1.95E-07,10.21930609,F11,DOWN
874,236217_at,-1.270964162,5.673189808,-6.11258901,5.11E-09,1.95E-07,10.21840968,SLC31A1,DOWN
875,1554271_a_at,1.439482685,4.76257066,6.111680944,5.14E-09,1.96E-07,10.21379642,CENPL,UP
876,223156_at,1.226722307,8.843325943,6.110834861,5.16E-09,1.96E-07,10.20949847,MRPS23,UP
877,39248_at,-1.797727986,9.040528002,-6.108682554,5.22E-09,1.98E-07,10.19856695,AQP3,DOWN
878,208821_at,1.074094225,9.511223137,6.10595867,5.29E-09,2.00E-07,10.18473614,SNRPB,UP
879,227289_at,1.470267778,5.985149301,6.105694122,5.30E-09,2.01E-07,10.18339309,PCDH17,UP
880,233506_at,-1.150647508,6.449536191,-6.104110706,5.34E-09,2.02E-07,10.17535529,BZW1,DOWN
881,212022_s_at,1.546885257,6.148247827,6.09879805,5.50E-09,2.07E-07,10.1483973,MKI67,UP
882,210869_s_at,1.429570133,6.875742044,6.09832962,5.51E-09,2.07E-07,10.14602111,MCAM,UP
883,205657_at,-1.322559678,8.508850153,-6.097973946,5.52E-09,2.08E-07,10.14421697,HAAO,DOWN
884,207039_at,1.846658164,6.098415276,6.09721122,5.54E-09,2.08E-07,10.14034834,CDKN2A,UP
885,217319_x_at,-2.915148428,8.826614438,-6.095910111,5.58E-09,2.09E-07,10.13374972,CYP4A11,DOWN
886,217319_x_at,-2.915148428,8.826614438,-6.095910111,5.58E-09,2.09E-07,10.13374972,CYP4A22,DOWN
887,218532_s_at,-3.083778952,6.541294121,-6.095107673,5.60E-09,2.10E-07,10.12968061,RETREG1,DOWN
888,212657_s_at,-1.87050278,9.123393042,-6.090954511,5.73E-09,2.14E-07,10.10862598,IL1RN,DOWN
889,226628_at,1.037531425,6.07785711,6.089705086,5.77E-09,2.15E-07,10.10229388,THOC2,UP
890,218966_at,1.054512401,7.760504595,6.089439757,5.77E-09,2.15E-07,10.1009493,MYO5C,UP
891,215977_x_at,-1.42493905,6.840447041,-6.089310017,5.78E-09,2.15E-07,10.10029185,GK,DOWN
892,205395_s_at,1.039727189,5.980906955,6.088543242,5.80E-09,2.16E-07,10.09640643,MRE11,UP
893,202338_at,1.196039133,6.753040997,6.087074955,5.85E-09,2.17E-07,10.08896722,TK1,UP
894,222622_at,1.021514295,7.922669582,6.087070438,5.85E-09,2.17E-07,10.08894434,PGP,UP
895,218726_at,1.344250625,6.225344612,6.080099828,6.06E-09,2.25E-07,10.05364379,HJURP,UP
896,1569542_at,-1.464848722,3.703886885,-6.07827638,6.12E-09,2.27E-07,10.04441403,ADGRA3,DOWN
897,1557754_at,1.184434586,5.30859212,6.07468153,6.24E-09,2.30E-07,10.02622347,NA,UP
898,225228_at,1.071259479,6.473815932,6.06955456,6.41E-09,2.35E-07,10.0002928,DRAM2,UP
899,229060_at,-1.274454495,6.565247145,-6.067264117,6.49E-09,2.37E-07,9.988713247,YPEL2,DOWN
900,223642_at,2.493809081,5.972902738,6.066674443,6.51E-09,2.38E-07,9.985732575,ZIC2,UP
901,201486_at,1.105174464,8.502035561,6.065173676,6.56E-09,2.39E-07,9.978147423,RCN2,UP
902,209687_at,-2.855669438,7.715660804,-6.063334249,6.62E-09,2.41E-07,9.968852366,CXCL12,DOWN
903,202968_s_at,1.012091212,6.523629595,6.060339678,6.73E-09,2.44E-07,9.953724208,DYRK2,UP
904,220801_s_at,-3.145290137,8.005250037,-6.057232159,6.84E-09,2.48E-07,9.938030844,HAO2,DOWN
905,200879_s_at,-1.120475262,5.792084299,-6.054470735,6.94E-09,2.51E-07,9.924089911,EPAS1,DOWN
906,217414_x_at,-1.9528005,9.319757564,-6.053867125,6.96E-09,2.52E-07,9.921043188,HBA2,DOWN
907,201664_at,1.2568649,8.85252653,6.049422832,7.12E-09,2.57E-07,9.898617006,SMC4,UP
908,224839_s_at,-1.841527348,7.759064139,-6.046066538,7.25E-09,2.61E-07,9.881688389,GPT2,DOWN
909,201579_at,1.607188688,9.504983947,6.039954644,7.49E-09,2.69E-07,9.85087746,FAT1,UP
910,206680_at,-1.878871326,6.547914173,-6.03978657,7.49E-09,2.69E-07,9.850030474,CD5L,DOWN
911,204962_s_at,2.01796933,6.454787861,6.036495975,7.62E-09,2.73E-07,9.833451255,CENPA,UP
912,219007_at,1.103461961,8.226534844,6.033287004,7.75E-09,2.77E-07,9.817289244,NUP43,UP
913,226517_at,2.089658115,6.069496561,6.033458768,7.74E-09,2.77E-07,9.818154183,BCAT1,UP
914,239331_at,-2.054884603,6.379321203,-6.033227954,7.75E-09,2.77E-07,9.816991894,NA,DOWN
915,205998_x_at,-2.805762818,10.11900389,-6.026385059,8.04E-09,2.86E-07,9.782547473,CYP3A4,DOWN
916,235147_at,1.526942347,4.943461562,6.022007472,8.22E-09,2.92E-07,9.760526482,NA,UP
917,1563160_at,-1.339503377,3.755012665,-6.021742277,8.23E-09,2.92E-07,9.7591928,F11,DOWN
