"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","diffexpressed"
"203218_at",1.1202457229694,7.63983984594444,6.16442692922041,3.88562778494506e-09,1.54668943308458e-07,10.482530180911,"MAPK9","UP"
"218510_x_at",-3.04583694939345,6.34381318337879,-6.1644983688131,3.88415635667298e-09,1.54668943308458e-07,10.482895211739,"RETREG1","DOWN"
"201328_at",-1.38301880697924,9.19914006313131,-6.15844125825333,4.01087482500885e-09,1.59306114049606e-07,10.4519556519411,"ETS2","DOWN"
"203773_x_at",1.61862772233879,8.2497226780404,6.15679645712535,4.04597928773763e-09,1.60510747876009e-07,10.4435575870359,"BLVRA","UP"
"221522_at",1.18697305455082,7.76639121018182,6.15674215900652,4.04714327755738e-09,1.60510747876009e-07,10.443280376164,"ANKRD27","UP"
"219512_at",1.07085519054536,6.09312931538889,6.15504454439502,4.08370115937764e-09,1.61610993780501e-07,10.4346142909222,"DSN1","UP"
"222233_s_at",1.25530314044153,5.32674505874748,6.14920494810169,4.21194584979985e-09,1.66204478825953e-07,10.4048162665324,"DCLRE1C","UP"
"205053_at",1.56434685481312,7.20326423151515,6.14660189415004,4.27037684749441e-09,1.677827991167e-07,10.3915396665582,"PRIM1","UP"
"202469_s_at",1.03082531464918,8.62028164818182,6.14489867578942,4.30903854892607e-09,1.69058564850934e-07,10.3828546343072,"CPSF6","UP"
"217755_at",1.39906100297596,8.38445341818687,6.13137577678271,4.62842298290672e-09,1.8042260126016e-07,10.3139564845237,"JPT1","UP"
"212371_at",1.09786261042623,8.45246719354545,6.13085011037367,4.64129586939113e-09,1.80670104101109e-07,10.311280324158,"DESI2","UP"
"224753_at",1.35451043621748,6.81107666129798,6.13084632856201,4.64138860809434e-09,1.80670104101109e-07,10.3112610715694,"CDCA5","UP"
"1555175_a_at",-2.26378382972568,7.44001589518687,-6.1306928542923,4.64515368275538e-09,1.80687876122735e-07,10.3104797657722,"PBLD","DOWN"
"209053_s_at",1.29039933100765,6.04433164413131,6.12400605495689,4.81213582844306e-09,1.86254552798555e-07,10.2764514918821,"NSD2","UP"
"213056_at",-1.29139434860437,7.4393392144596,-6.12279154898062,4.84308955731654e-09,1.87054915129935e-07,10.2702737201398,"FRMD4B","DOWN"
"227041_at",1.37348404882623,6.83539118721212,6.12205826828942,4.8618728657087e-09,1.87647676901024e-07,10.2665441762979,"SESTD1","UP"
"206082_at",1.76711703195519,6.57503977293434,6.11934477586505,4.93200332242711e-09,1.89884881086106e-07,10.2527456932339,"HCP5","UP"
"226962_at",1.33391604601639,8.27410816343939,6.11941270971124,4.93023552313281e-09,1.89884881086106e-07,10.2530910956789,"ZBTB41","UP"
"209015_s_at",1.14172214953771,7.80168099383333,6.11891293711224,4.94325532643941e-09,1.89983112697281e-07,10.2505501155278,"DNAJB6","UP"
"212185_x_at",-2.08150849604917,11.8243610175303,-6.11771638723267,4.974564299861e-09,1.91051955069134e-07,10.2444671005332,"MT2A","DOWN"
"235609_at",1.56747007276175,6.02009519717677,6.11745074894457,4.98154132647323e-09,1.91185464836741e-07,10.2431167590232,"BRIP1","UP"
"210473_s_at",-1.52214587495956,8.5818263560101,-6.11408379067484,5.07081066780772e-09,1.94202091866047e-07,10.2260046572187,"ADGRA3","DOWN"
"203547_at",-1.19986990399017,7.90100736989394,-6.11353556141621,5.08549376158484e-09,1.94493684121376e-07,10.2232189615405,"CD4","DOWN"
"206610_s_at",-1.79389639651693,8.56337589084344,-6.11276544523187,5.1061900172069e-09,1.95010038748056e-07,10.2193060863913,"F11","DOWN"
"236217_at",-1.27096416194754,5.6731898079697,-6.11258900988976,5.11094318797387e-09,1.9505516444781e-07,10.2184096849499,"SLC31A1","DOWN"
"1554271_a_at",1.43948268505683,4.76257066002525,6.11168094396623,5.13547518744312e-09,1.95581385224429e-07,10.2137964216918,"CENPL","UP"
"223156_at",1.22672230679017,8.84332594316667,6.11083486097539,5.15843653474853e-09,1.96318950851722e-07,10.2094984693396,"MRPS23","UP"
"39248_at",-1.79772798646448,9.04052800166162,-6.10868255426761,5.21730129925429e-09,1.98007279955646e-07,10.1985669485805,"AQP3","DOWN"
"208821_at",1.07409422452459,9.51122313660606,6.10595867006456,5.29274316093208e-09,2.0045255357003e-07,10.1847361400267,"SNRPB","UP"
"227289_at",1.4702677777541,5.98514930086364,6.10569412166213,5.30012692434258e-09,2.00593091974443e-07,10.1833930905101,"PCDH17","UP"
"233506_at",-1.15064750821858,6.44953619088889,-6.10411070596792,5.34453290275193e-09,2.01993754614527e-07,10.1753552893874,"BZW1","DOWN"
"212022_s_at",1.54688525689727,6.14824782679293,6.09879805013705,5.49620413295987e-09,2.07009790560922e-07,10.1483972964339,"MKI67","UP"
"210869_s_at",1.42957013275301,6.87574204418687,6.09832962024315,5.50977798841036e-09,2.07378018801554e-07,10.1460211082239,"MCAM","UP"
"205657_at",-1.32255967763497,8.50885015307071,-6.0979739458058,5.52010643088242e-09,2.07623672527398e-07,10.1442169734805,"HAAO","DOWN"
"207039_at",1.84665816360656,6.09841527621212,6.09721121982332,5.54231928208062e-09,2.08029335362384e-07,10.1403483378779,"CDKN2A","UP"
"217319_x_at",-2.9151484283388,8.82661443823232,-6.09591011138834,5.58041379943978e-09,2.09171680733565e-07,10.1337497215498,"CYP4A11","DOWN"
"217319_x_at",-2.9151484283388,8.82661443823232,-6.09591011138834,5.58041379943978e-09,2.09171680733565e-07,10.1337497215498,"CYP4A22","DOWN"
"218532_s_at",-3.08377895249836,6.54129412084848,-6.09510767330663,5.60403581427994e-09,2.09769162388808e-07,10.129680605811,"RETREG1","DOWN"
"212657_s_at",-1.87050278014317,9.12339304166162,-6.09095451118356,5.72787084396976e-09,2.13818325633438e-07,10.1086259823924,"IL1RN","DOWN"
"226628_at",1.03753142482186,6.07785710983838,6.08970508569029,5.76564701796773e-09,2.14934662520322e-07,10.1022938770043,"THOC2","UP"
"218966_at",1.05451240084918,7.76050459528788,6.08943975652512,5.77370057878676e-09,2.15088069378773e-07,10.1009492988132,"MYO5C","UP"
"215977_x_at",-1.42493904977704,6.84044704130303,-6.08931001704952,5.77764258580857e-09,2.15088203502906e-07,10.1002918474392,"GK","DOWN"
"205395_s_at",1.03972718898251,5.98090695509596,6.08854324183194,5.80099422194259e-09,2.15810420601465e-07,10.0964064286077,"MRE11","UP"
"202338_at",1.19603913268634,6.75304099694949,6.08707495452471,5.84596839091872e-09,2.17188532144067e-07,10.0889672216645,"TK1","UP"
"222622_at",1.02151429484808,7.92266958220202,6.08707043799374,5.84610725972109e-09,2.17188532144067e-07,10.0889443401441,"PGP","UP"
"218726_at",1.34425062456612,6.22534461150505,6.08009982821468,6.06432958504669e-09,2.24688759584908e-07,10.0536437948006,"HJURP","UP"
"1569542_at",-1.46484872240218,3.70388688452525,-6.07827637996578,6.12271947455361e-09,2.26542216773807e-07,10.0444140328645,"ADGRA3","DOWN"
"1557754_at",1.18443458564918,5.30859212019697,6.07468152968051,6.23945096408427e-09,2.30239956419956e-07,10.0262234708992,NA,"UP"
"225228_at",1.07125947930711,6.47381593174747,6.06955456008345,6.40971490677961e-09,2.35409388166748e-07,10.0002928000141,"DRAM2","UP"
"229060_at",-1.27445449495191,6.56524714539899,-6.06726411679491,6.48724286788635e-09,2.37411418002887e-07,9.98871324675721,"YPEL2","DOWN"
"223642_at",2.49380908058689,5.97290273777273,6.06667444268317,6.50735070318067e-09,2.37875464493177e-07,9.9857325754647,"ZIC2","UP"
"201486_at",1.10517446362951,8.50203556140909,6.06517367555011,6.55880265954956e-09,2.39130568531492e-07,9.97814742268826,"RCN2","UP"
"209687_at",-2.85566943778469,7.71566080385354,-6.06333424865673,6.62240910479183e-09,2.40631821982699e-07,9.96885236624833,"CXCL12","DOWN"
"202968_s_at",1.01209121205792,6.5236295945202,6.06033967763345,6.72725512602271e-09,2.44278978854706e-07,9.95372420786889,"DYRK2","UP"
"220801_s_at",-3.14529013730273,8.00525003668687,-6.05723215903539,6.83777514969722e-09,2.47962426461098e-07,9.93803084417551,"HAO2","DOWN"
"200879_s_at",-1.12047526152022,5.79208429938889,-6.05447073489122,6.93747777041459e-09,2.5091157183818e-07,9.92408991079487,"EPAS1","DOWN"
"217414_x_at",-1.95280049971912,9.31975756427778,-6.05386712468567,6.95946039604126e-09,2.51540046729981e-07,9.92104318803325,"HBA2","DOWN"
"201664_at",1.25686489973552,8.85252653034343,6.04942283226065,7.12342990275209e-09,2.57126158148711e-07,9.89861700631494,"SMC4","UP"
"224839_s_at",-1.84152734751256,7.75906413862626,-6.04606653793855,7.24976122626607e-09,2.60996183157593e-07,9.88168838856615,"GPT2","DOWN"
"201579_at",1.60718868809289,9.50498394729798,6.03995464446035,7.48547607748705e-09,2.69028312000796e-07,9.85087745961116,"FAT1","UP"
"206680_at",-1.87887132578798,6.54791417274747,-6.03978657012409,7.49206308642091e-09,2.69028312000796e-07,9.85003047389053,"CD5L","DOWN"
"204962_s_at",2.01796933012241,6.45478786091919,6.03649597500086,7.62217487483895e-09,2.73142937296312e-07,9.83345125510496,"CENPA","UP"
"219007_at",1.10346196084481,8.22653484355051,6.03328700428734,7.75119017520076e-09,2.76762413952023e-07,9.81728924436991,"NUP43","UP"
"226517_at",2.08965811522295,6.06949656098485,6.03345876760067,7.74423063798922e-09,2.76762413952023e-07,9.81815418289604,"BCAT1","UP"
"239331_at",-2.05488460321967,6.37932120251515,-6.03322795426932,7.75358418959947e-09,2.76762413952023e-07,9.8169918935223,NA,"DOWN"
"205998_x_at",-2.80576281771038,10.1190038915101,-6.0263850591417,8.03597157506223e-09,2.86467699496654e-07,9.78254747296675,"CYP3A4","DOWN"
"235147_at",1.52694234720656,4.94346156239394,6.02200747190793,8.22188096350549e-09,2.92141564775488e-07,9.76052648151018,NA,"UP"
"1563160_at",-1.33950337650054,3.75501266522222,-6.02174227723828,8.23327772737462e-09,2.92356304632711e-07,9.75919280000995,"F11","DOWN"
"228088_at",1.50492569666558,5.69965600659091,6.01927068412197,8.34024157767094e-09,2.95386260234334e-07,9.74676493165405,"SESTD1","UP"
"221188_s_at",-1.77216892103825,10.1218879142525,-6.01909552784339,8.34787330696574e-09,2.95464941615891e-07,9.74588432915756,"CIDEB","DOWN"
"210328_at",-3.26173543551694,8.2368963730404,-6.01795663867675,8.39766292243627e-09,2.96842437011658e-07,9.7401589645083,"GNMT","DOWN"
"212859_x_at",-2.75550174069946,10.9042627798384,-6.01593376432008,8.48681649494662e-09,2.99606017607317e-07,9.72999150751448,"MT1E","DOWN"
"213006_at",-2.07329075465793,6.14828000788889,-6.01491558590538,8.53204048718461e-09,3.01007963260086e-07,9.7248747831661,"CEBPD","DOWN"
"1557924_s_at",-1.10042208656284,4.32541613269192,-6.01270023801801,8.63125572626403e-09,3.03919257884241e-07,9.71374389126435,"ALPL","DOWN"
"219004_s_at",1.08800845517705,6.47883325840909,6.01255705789622,8.63770684116145e-09,3.03950440538886e-07,9.71302458754299,"MIS18A","UP"
"228106_at",1.31778962183607,6.28043212406061,6.01070063326756,8.72177860272409e-09,3.06711200792383e-07,9.70369940531578,"DCAF16","UP"
"209825_s_at",1.21809409289618,8.00898925237374,6.00956229202402,8.77372643928995e-09,3.08339460765085e-07,9.69798227348501,"UCK2","UP"
"239231_at",1.11138474056284,5.73062503088384,6.00842081126681,8.82612182334687e-09,3.09981344783564e-07,9.69225012056449,"ZNF101","UP"
"223650_s_at",-1.24556483386885,7.50736608672727,-6.00693060630648,8.89498551064863e-09,3.11598360290605e-07,9.68476791110568,"NRBF2","DOWN"
"228863_at",1.49421789892241,6.05673577464646,6.00434031681868,9.01593955316922e-09,3.15027195660416e-07,9.67176529218089,"PCDH17","UP"
"218187_s_at",1.4392847198164,7.98415438281818,6.00349483455819,9.05576711008063e-09,3.15660931972083e-07,9.66752201236283,"C8orf33","UP"
"232158_x_at",-1.4021436343694,5.11472590576768,-6.00335700282323,9.0622761705216e-09,3.15660931972083e-07,9.66683030570388,"NIPAL1","DOWN"
"223702_x_at",-1.90562378886339,9.2390853230202,-6.00152527614613,9.14921520713119e-09,3.18258656119144e-07,9.65763884695367,"FTCD","DOWN"
"1553341_at",-1.14870283686994,4.95811838705051,-5.99980000944563,9.23184811171024e-09,3.20928657495119e-07,9.64898335903914,"UROC1","DOWN"
"243843_at",-1.06122947163607,5.77097802559091,-5.99384133651301,9.52290367916381e-09,3.30205929288999e-07,9.61910246402699,"N4BP2L1","DOWN"
"223979_x_at",-1.91019367815847,8.9372558674596,-5.99216627018333,9.60632912943783e-09,3.32887343112937e-07,9.61070620436709,"FTCD","DOWN"
"221884_at",1.45274688186229,6.13476331530303,5.9899589228958,9.71735826367328e-09,3.36095051839132e-07,9.59964435612928,"MECOM","UP"
"227804_at",1.12082086885465,6.82388372017172,5.98923307663523,9.75414201840513e-09,3.37153770918455e-07,9.59600748018602,"TLCD1","UP"
"235349_at",-1.32286123145464,7.49887211557071,-5.98872308667151,9.78006833743891e-09,3.37836098742917e-07,9.59345234061501,"RMDN2","DOWN"
"227761_at",1.48122440582404,6.52427713408586,5.9885769366206,9.7875105887327e-09,3.37879466360594e-07,9.59272013072518,"MYO5A","UP"
"209774_x_at",-2.89137879431147,8.98683193707576,-5.97874724773547,1.03009954567222e-08,3.53594132544293e-07,9.54350177070355,"CXCL2","DOWN"
"224722_at",1.05987050206448,6.45927675794444,5.97167813641948,1.06864871875555e-08,3.64535368378492e-07,9.50814039122631,"MIB1","UP"
"231559_at",-1.29720150471366,5.54916422475253,-5.97169656316717,1.06854642100683e-08,3.64535368378492e-07,9.50823252869647,"NNMT","DOWN"
"220604_x_at",-2.02767805860109,8.88796901753535,-5.96959643933331,1.08026739446886e-08,3.68012682632386e-07,9.497732747221,"FTCD","DOWN"
"225836_s_at",1.05435877012459,4.74479089612121,5.96949011098135,1.08086415861122e-08,3.68012682632386e-07,9.49720121565963,"RHNO1","UP"
"211745_x_at",-1.97877243163935,10.0932728040909,-5.96898516689372,1.08370254876796e-08,3.68749204335607e-07,9.49467710774076,"HBA1","DOWN"
"211745_x_at",-1.97877243163935,10.0932728040909,-5.96898516689372,1.08370254876796e-08,3.68749204335607e-07,9.49467710774076,"HBA2","DOWN"
"204039_at",1.5180448561694,10.6394291559747,5.96678019825489,1.0961828680463e-08,3.72531642642268e-07,9.48365666630195,"CEBPA","UP"
"223700_at",1.41239608574427,4.71753200454545,5.96521936738265,1.10510226613985e-08,3.75096022751371e-07,9.47585732709817,"MND1","UP"
"211696_x_at",-2.16528876668088,9.46637591096465,-5.96460204970879,1.10864951603314e-08,3.7606631067775e-07,9.47277303198535,"HBB","DOWN"
"205807_s_at",1.34556779858689,7.27419559601515,5.96421382647809,1.11088604399893e-08,3.76357441196735e-07,9.47083347093735,"TUFT1","UP"
"206354_at",-4.12414630766885,7.00659207980303,-5.96406537707726,1.11174241808867e-08,3.76414064966377e-07,9.4700918416206,"SLCO1B3","DOWN"
"208561_at",-1.6724425296153,4.49389312688889,-5.96206476831843,1.12334676598896e-08,3.79408437748401e-07,9.46009836598904,"ABCC9","DOWN"
"224791_at",1.38710275051257,8.40243587220707,5.96031416225278,1.13359822500332e-08,3.82391598901214e-07,9.45135560832331,"ASAP1","UP"
"215783_s_at",-1.69620022498579,5.83134167152525,-5.95905342363888,1.14103772427161e-08,3.84189230799293e-07,9.44506041221785,"ALPL","DOWN"
"206364_at",1.55244708469399,6.07481159839899,5.95147940565674,1.18674795454509e-08,3.97618810070988e-07,9.40726074889126,"KIF14","UP"
"209237_s_at",-1.09973387325683,6.52749108029293,-5.95030856654274,1.1939722864552e-08,3.99549071569717e-07,9.40142040750373,"SLC23A2","DOWN"
"227896_at",1.11807261053225,5.21844717790404,5.94792418694908,1.20881779614179e-08,4.04269236379005e-07,9.38952918143022,"BCCIP","UP"
"242283_at",1.20571578719672,5.82838820077273,5.9475190968681,1.2113578433798e-08,4.04870782744806e-07,9.38750926973861,"DNAH14","UP"
"207255_at",-1.90508346309727,5.73864112594949,-5.94689497004262,1.21528155274977e-08,4.05685644500752e-07,9.38439735553038,"LEPR","DOWN"
"213448_at",1.14513146374754,7.2042636985303,5.94693468283161,1.21503151942078e-08,4.05685644500752e-07,9.38459535789882,NA,"UP"
"203196_at",1.9342991188317,6.33483607639899,5.94384047328416,1.23466447291865e-08,4.11652813550098e-07,9.36917080798039,"ABCC4","UP"
"222958_s_at",1.84200302050383,5.47587426039899,5.94073129357405,1.25470513131314e-08,4.1731553798054e-07,9.35367723149501,"DEPDC1","UP"
"222740_at",1.78922442751585,7.70165451960101,5.92443755785772,1.36504949567896e-08,4.51814837015243e-07,9.27257465064575,"ATAD2","UP"
"213088_s_at",1.09007868849508,8.21520329813636,5.91996387374266,1.39697260527128e-08,4.61262786527692e-07,9.25033379372498,"DNAJC9","UP"
"212800_at",1.0818977147071,5.16276382682323,5.91922841646649,1.40229011805374e-08,4.62459361215392e-07,9.24667859504166,"STX6","UP"
"220770_s_at",1.15675627316175,4.73606200629798,5.91688451298927,1.41936955667765e-08,4.67527319655226e-07,9.2350315759686,"FAM200C","UP"
"221923_s_at",1.08403780210164,10.5137488386515,5.91476533771606,1.4349865991479e-08,4.72101946622074e-07,9.22450400588724,"NPM1","UP"
"223099_s_at",-1.1965657127847,9.14906577138384,-5.91403167488977,1.44043234198193e-08,4.73608257029857e-07,9.22085995026212,"LONP2","DOWN"
"227295_at",1.36175410090164,6.27378263477273,5.91294145846893,1.44856204599786e-08,4.75656718096338e-07,9.21544549642731,"IKBIP","UP"
"228397_at",1.34573443883607,5.6152285784697,5.91066143904898,1.4657094952425e-08,4.80184719038265e-07,9.20412424497464,"TUG1","UP"
"215177_s_at",1.3863107856459,7.52219672854545,5.90848933042821,1.48223007048819e-08,4.853059402852e-07,9.19334163991003,"ITGA6","UP"
"235152_at",1.020269410847,5.72376642532828,5.9071848205973,1.49223932430791e-08,4.88290390763498e-07,9.18686722312595,"FAM111A-DT","UP"
"200731_s_at",-1.03737231534426,10.3774502030909,-5.90609924051136,1.50061917409302e-08,4.90151405231711e-07,9.18148013541008,"PTP4A1","DOWN"
"211441_x_at",-1.7545001457836,7.07968743306061,-5.90495861696284,1.509473530657e-08,4.92454467919777e-07,9.17582064190428,"CYP3A43","DOWN"
"237849_at",-1.64862259786995,4.78513649688384,-5.90412526461672,1.51597492586068e-08,4.94280230603159e-07,9.17168623340482,NA,"DOWN"
"202422_s_at",3.40253098350492,7.42251281495455,5.90375989186725,1.51883401370977e-08,4.94327067882788e-07,9.16987368257007,"ACSL4","UP"
"225285_at",1.76407617746776,6.29462958927778,5.90383780833531,1.51822386519383e-08,4.94327067882788e-07,9.17026020610451,"BCAT1","UP"
"228069_at",1.60851149501967,5.18709931371212,5.90218572223652,1.53121255007801e-08,4.98059029168615e-07,9.16206539285691,"MTFR2","UP"
"212226_s_at",-1.16034249061201,11.1112581188586,-5.90150690327807,1.53658088197533e-08,4.99507688734039e-07,9.15869872200896,"PLPP3","DOWN"
"225203_at",1.2738530150776,9.08595481538384,5.90130433112422,1.5381864569021e-08,4.99732165204011e-07,9.15769409727706,"PPP1R16A","UP"
"242657_at",-1.07633004461858,7.70658511434343,-5.88919160315173,1.63723444030957e-08,5.272068660886e-07,9.09766659439271,NA,"DOWN"
"225573_at",-1.4581228976929,8.40121325312626,-5.88857834544369,1.64241178795344e-08,5.28562374634656e-07,9.09462973629152,"ACAD11","DOWN"
"225573_at",-1.4581228976929,8.40121325312626,-5.88857834544369,1.64241178795344e-08,5.28562374634656e-07,9.09462973629152,"NPHP3-ACAD11","DOWN"
"222982_x_at",-1.07063181133332,11.7613344338889,-5.88553602716403,1.66833395891577e-08,5.35013050488942e-07,9.07956740778099,"SLC38A2","DOWN"
"212639_x_at",1.00971285024044,12.1569534531616,5.88277095056694,1.69224086873534e-08,5.41091045458099e-07,9.0658823958847,"TUBA1A","UP"
"212639_x_at",1.00971285024044,12.1569534531616,5.88277095056694,1.69224086873534e-08,5.41091045458099e-07,9.0658823958847,"TUBA1B","UP"
"204639_at",1.20209496329618,6.36120459864646,5.87448495276049,1.76590675718001e-08,5.59729922982426e-07,9.02489993398185,"ADA","UP"
